Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Albertslund";Rådyr;Råbuk;2+ år;Han;0;1;0;0;0;0;0
2017/2018;"Albertslund";Rådyr;Råbuk;;Han;1;0;0;0;0;0;0
2017/2018;"Albertslund";Rådyr;Rå;;Hun;0;0;0;0;1;0;2
2017/2018;"Albertslund";Rådyr;Lam;Under 1 år;Han;0;0;0;0;1;0;0
2017/2018;"Albertslund";Rådyr;Lam;Under 1 år;;0;0;0;1;0;0;0
