Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Læsø";Ræv;Han;Over 1 år;Han;0;0;0;0;4;5;3;3
2016/2017;"Læsø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;2;2;1;2
2016/2017;"Læsø";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;0;0;0;0
2016/2017;"Læsø";Ræv;Hvalp;Under 1 år;;3;0;0;0;0;0;0;0
