Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Frederikssund";Rådyr;Råbuk;2+ år;Han;62;24;9;6;1;6;4
2019/2020;"Frederikssund";Rådyr;Råbuk;1 år;Han;7;3;2;3;0;2;1
2019/2020;"Frederikssund";Rådyr;Råbuk;;Han;52;21;3;2;5;3;0
2019/2020;"Frederikssund";Rådyr;Rå;2+ år;Hun;0;0;0;9;3;11;13
2019/2020;"Frederikssund";Rådyr;Rå;1 år;Hun;0;0;0;4;3;6;7
2019/2020;"Frederikssund";Rådyr;Rå;;Hun;0;0;0;4;10;6;16
2019/2020;"Frederikssund";Rådyr;Lam;Under 1 år;Han;0;0;0;6;3;4;5
2019/2020;"Frederikssund";Rådyr;Lam;Under 1 år;Hun;0;0;0;5;9;2;9
2019/2020;"Frederikssund";Rådyr;Lam;Under 1 år;;0;0;0;4;5;3;2
