Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Haderslev";Mårhund;Han;Over 1 år;Han;1;3;5;2;8
2018/2019;"Haderslev";Mårhund;Tæve;Over 1 år;Hun;0;2;1;2;4
2018/2019;"Haderslev";Mårhund;Hvalp;Under 1 år;Han;0;0;0;0;1
