Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Ringsted";Rådyr;Råbuk;2+ år;Han;99;37;12;4;3;7;5
2013/2014;"Ringsted";Rådyr;Råbuk;1 år;Han;16;13;5;1;3;2;1
2013/2014;"Ringsted";Rådyr;Råbuk;;Han;34;19;4;0;1;1;1
2013/2014;"Ringsted";Rådyr;Rå;2+ år;Hun;0;0;0;10;22;24;16
2013/2014;"Ringsted";Rådyr;Rå;1 år;Hun;1;0;0;1;5;3;8
2013/2014;"Ringsted";Rådyr;Rå;;Hun;0;0;0;6;13;12;16
2013/2014;"Ringsted";Rådyr;Lam;Under 1 år;Han;0;0;0;2;10;11;8
2013/2014;"Ringsted";Rådyr;Lam;Under 1 år;Hun;0;0;0;6;13;10;13
2013/2014;"Ringsted";Rådyr;Lam;Under 1 år;;0;1;0;6;10;10;9
