Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Silkeborg";Sika;Sikahjort;2+ år;Han;0;1;1;0;0
2021/2022;"Silkeborg";Sika;Sikahjort;1 år;Han;0;0;0;0;1
2021/2022;"Silkeborg";Sika;Sikahind;2+ år;Hun;0;1;0;0;0
2021/2022;"Silkeborg";Sika;Sikahind;;Hun;0;1;0;0;1
2021/2022;"Silkeborg";Sika;Kalv;Under 1 år;Hun;0;1;0;0;1
2021/2022;"Silkeborg";Sika;Kalv;Under 1 år;;0;0;1;0;1
