Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Kolding";Mårhund;Han;Over 1 år;Han;0;2;0;1;0
2022/2023;"Kolding";Mårhund;Han;;Han;5;2;1;0;0
2022/2023;"Kolding";Mårhund;Tæve;Over 1 år;Hun;0;3;0;0;0
2022/2023;"Kolding";Mårhund;Tæve;;Hun;2;2;1;0;0
2022/2023;"Kolding";Mårhund;Hvalp;Under 1 år;Hun;2;1;0;0;0
2022/2023;"Kolding";Mårhund;Hvalp;Under 1 år;;0;2;0;0;0
