Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Viborg";Mink;1;0;0;2;3
2017/2018;"Viborg";Mink;0;1;3;0;0
2017/2018;"Viborg";Mink;0;0;1;0;0
