Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Tønder";Dådyr;Dåhjort;2+ år;Han;0;0;0;1;0
2017/2018;"Tønder";Dådyr;Dåhjort;1 år;Han;0;0;1;1;0
2017/2018;"Tønder";Dådyr;Dåhjort;;Han;0;0;0;1;0
2017/2018;"Tønder";Dådyr;Då;2+ år;Hun;0;1;0;0;0
2017/2018;"Tønder";Dådyr;Kalv;Under 1 år;Hun;0;0;1;0;0
2017/2018;"Tønder";Dådyr;Kalv;Under 1 år;;0;0;1;0;0
