Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Frederikssund";Rådyr;Råbuk;2+ år;Han;80;28;12;5;5;5;2
2014/2015;"Frederikssund";Rådyr;Råbuk;1 år;Han;11;10;1;0;0;1;1
2014/2015;"Frederikssund";Rådyr;Råbuk;;Han;41;13;5;4;2;5;0
2014/2015;"Frederikssund";Rådyr;Rå;2+ år;Hun;0;0;0;7;10;20;18
2014/2015;"Frederikssund";Rådyr;Rå;1 år;Hun;0;0;0;1;6;3;7
2014/2015;"Frederikssund";Rådyr;Rå;;Hun;0;0;0;7;11;17;8
2014/2015;"Frederikssund";Rådyr;Lam;Under 1 år;Han;1;0;0;10;6;7;6
2014/2015;"Frederikssund";Rådyr;Lam;Under 1 år;Hun;0;0;0;9;13;15;10
2014/2015;"Frederikssund";Rådyr;Lam;Under 1 år;;0;0;0;8;5;12;7
