Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Tønder";Ræv;Han;Over 1 år;Han;1;1;1;10;34;46;39;26
2019/2020;"Tønder";Ræv;Tæve;Over 1 år;Hun;0;1;0;3;12;20;16;19
2019/2020;"Tønder";Ræv;Hvalp;Under 1 år;Han;0;5;4;3;2;1;0;0
2019/2020;"Tønder";Ræv;Hvalp;Under 1 år;Hun;0;4;3;1;0;0;1;0
2019/2020;"Tønder";Ræv;Hvalp;Under 1 år;;2;5;0;3;1;0;3;0
