Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Vejen";Krondyr;Kronhjort;2+ år;Han;13;4;5;2;5
2014/2015;"Vejen";Krondyr;Kronhjort;1 år;Han;3;3;3;2;1
2014/2015;"Vejen";Krondyr;Kronhjort;;Han;6;1;1;0;2
2014/2015;"Vejen";Krondyr;Kronhind;2+ år;Hun;0;2;2;3;8
2014/2015;"Vejen";Krondyr;Kronhind;1 år;Hun;0;0;0;2;2
2014/2015;"Vejen";Krondyr;Kronhind;;Hun;0;1;3;1;7
2014/2015;"Vejen";Krondyr;Kalv;Under 1 år;Han;2;1;2;2;1
2014/2015;"Vejen";Krondyr;Kalv;Under 1 år;Hun;0;2;1;5;6
2014/2015;"Vejen";Krondyr;Kalv;Under 1 år;;1;2;3;0;7
