Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Vejen";Mårhund;Han;Over 1 år;Han;1;1;1;1;1
2017/2018;"Vejen";Mårhund;Tæve;Over 1 år;Hun;0;1;0;2;1
2017/2018;"Vejen";Mårhund;Hvalp;Under 1 år;;0;0;2;0;0
