Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Favrskov";Vildsvin;Orne;Over 1 år;Han;1;2;2;1;1
2019/2020;"Favrskov";Vildsvin;So;Over 1 år;Hun;0;1;1;1;0
2019/2020;"Favrskov";Vildsvin;Gris;Under 1 år;Han;0;2;0;0;0
2019/2020;"Favrskov";Vildsvin;Gris;Under 1 år;Hun;0;1;1;0;0
2019/2020;"Favrskov";Vildsvin;Gris;Under 1 år;;0;3;0;0;0
