Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Halsnæs";Ræv;Han;Over 1 år;Han;0;0;0;2;2;2;0;3
2013/2014;"Halsnæs";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;1;0;1;1
2013/2014;"Halsnæs";Ræv;Hvalp;Under 1 år;Hun;0;0;0;2;1;0;0;0
