Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2012/2013;"Tønder";Mårhund;Han;Over 1 år;Han;0;0;0;0;2
2012/2013;"Tønder";Mårhund;Tæve;Over 1 år;Hun;0;0;0;0;2
