Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Kerteminde";Ræv;Han;Over 1 år;Han;0;0;0;0;4;2;5;8
2018/2019;"Kerteminde";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;3;0;3;6
2018/2019;"Kerteminde";Ræv;Tæve;;Hun;0;0;0;0;1;0;0;0
2018/2019;"Kerteminde";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;2;0;0;0
2018/2019;"Kerteminde";Ræv;Hvalp;Under 1 år;;0;2;0;0;0;1;0;0
