Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhjort;2+ år;Han;34;16;15;11;4
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhjort;1 år;Han;21;15;12;6;11
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhjort;;Han;6;1;2;1;1
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhind;2+ år;Hun;0;16;32;26;43
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhind;1 år;Hun;0;3;9;6;12
2012/2013;"Ringkøbing-Skjern";Krondyr;Kronhind;;Hun;1;5;17;12;20
2012/2013;"Ringkøbing-Skjern";Krondyr;Kalv;Under 1 år;Han;3;4;7;11;11
2012/2013;"Ringkøbing-Skjern";Krondyr;Kalv;Under 1 år;Hun;3;8;16;11;15
2012/2013;"Ringkøbing-Skjern";Krondyr;Kalv;Under 1 år;;4;9;5;7;10
