årstal;antal
2006;1639
2007;1946
2008;2181
2009;2156
2010;2125
2011;2123
2012;1987
2013;2063
2014;2177
2015;2001
2016;1938
2017;1790
2018;1619
2019;1660
2020;1467
2021;1244
2022;1150
