årstal;antal
1952;0
1953;0
1954;0
1955;1240
1956;1046
1957;930
1958;942
1959;1709
1960;890
1961;1242
1962;837
1963;691
1964;1206
1965;1929
1966;877
1967;888
1968;1061
1969;907
1970;1150
1971;1112
1972;1171
1973;1262
1974;1272
1975;1666
1976;1910
1977;2770
1978;1247
1979;794
1980;524
1981;397
1982;331
1983;413
1984;443
1985;405
1986;351
1987;255
1988;136
1989;98
1990;26
1991;16
1992;10
1993;11
