årstal;antal
2006;24649
2007;24452
2008;24301
2009;24870
2010;22900
2011;19741
2012;21463
2013;24746
2014;22875
2015;21445
2016;23817
2017;19600
2018;24224
2019;21550
2020;26529
2021;22233
2022;20834
