årstal;antal
1969;68200
1970;84900
1971;75700
1972;69600
1973;72900
1974;76100
1975;82800
1976;67242
1977;59769
1978;62914
1979;58516
1980;80323
1981;88723
1982;99469
1983;98628
1984;79735
1985;73732
1986;78308
1987;58610
1988;104555
1989;93904
1990;92502
1991;83282
1992;77061
1993;51305
1994;65704
1995;73135
1996;45565
1997;49555
1998;42159
1999;58767
2000;59430
2001;69090
2002;73488
2003;81580
2004;77245
2005;72211
