årstal;antal
2006;4999
2007;6149
2008;5890
2009;6450
2010;5655
2011;4520
2012;6041
2013;5506
2014;7008
2015;6086
2016;5765
2017;6205
2018;6224
2019;4926
2020;6562
2021;4393
2022;4513
