årstal;antal
1968;2
1969;5
1970;38
1971;36
1972;20
1973;21
1974;23
1975;9
1976;24
1977;86
1978;110
1979;54
1980;48
1981;37
1982;59
1983;27
1984;29
1985;25
1986;28
1987;29
1988;35
1989;67
1990;58
1991;78
1992;80
1993;82
1994;81
1995;90
1996;121
1997;231
1998;91
1999;183
2000;165
2001;67
2002;85
2003;131
2004;100
2005;172
