årstal;antal
1943;0
1944;0
1945;0
1946;0
1947;0
1948;0
1949;0
1950;0
1951;0
1952;0
1953;0
1954;0
1955;41
1956;6
1957;16
1958;55
1959;595
1960;104
1961;82
1962;59
1963;60
1964;75
1965;90
1966;180
1967;116
1968;119
1969;111
1970;95
1971;21
1972;23
1973;243
1974;95
1975;45
1976;7
1977;35
1978;31
1979;21
