årstal;antal
2006;18713
2007;16841
2008;14433
2009;16900
2010;16455
2011;16325
2012;16434
2013;15251
2014;16309
2015;15595
2016;17824
2017;16305
2018;15154
2019;14698
2020;16669
2021;13745
2022;14599
