årstal;antal
2006;918
2007;948
2008;796
2009;859
2010;1025
2011;970
2012;2176
2013;1897
2014;2212
2015;2186
2016;2623
2017;1653
2018;2865
2019;2220
2020;2730
2021;3167
2022;3649
