årstal;antal
2006;2388
2007;2320
2008;2877
2009;3354
2010;3156
2011;3495
2012;3426
2013;4008
2014;3773
2015;3892
2016;3857
2017;3566
2018;3880
2019;3807
2020;4266
2021;3707
2022;3370
