årstal;antal
2006;32424
2007;31950
2008;31473
2009;33768
2010;34032
2011;30821
2012;39533
2013;33307
2014;37608
2015;33846
2016;30249
2017;29162
2018;25491
2019;26494
2020;26117
2021;22188
2022;21467
