årstal;antal
2006;1014
2007;1062
2008;969
2009;1016
2010;915
2011;903
2012;2082
2013;1669
2014;2300
2015;2806
2016;3197
2017;1713
2018;2660
2019;1857
2020;3039
2021;2798
2022;2772
