årstal;antal
2006;1220
2007;1483
2008;1706
2009;1724
2010;1813
2011;1906
2012;1849
2013;2004
2014;2252
2015;2052
2016;1989
2017;1818
2018;1636
2019;1532
2020;1466
2021;1302
2022;1131
