årstal;antal
2006;17557
2007;18441
2008;20788
2009;21414
2010;17381
2011;13696
2012;12271
2013;9434
2014;10142
2015;8926
2016;9124
2017;8695
2018;7746
2019;8980
2020;6544
2021;7343
2022;9870
