årstal;antal
2006;1226
2007;1127
2008;1381
2009;2393
2010;2134
2011;1561
2012;2098
2013;1781
2014;1789
2015;1651
2016;1147
2017;1048
2018;1083
2019;1186
2020;1046
2021;824
2022;633
