årstal;antal
1968;42
1969;28
1970;23
1971;45
1972;45
1973;76
1974;42
1975;58
1976;48
1977;49
1978;84
1979;67
1980;77
1981;95
1982;107
1983;104
1984;75
1985;150
1986;165
1987;144
1988;120
1989;187
1990;141
1991;165
1992;228
1993;265
1994;205
1995;298
1996;409
1997;476
1998;663
1999;699
2000;609
2001;614
2002;458
2003;452
2004;378
2005;434
