årstal;antal
1973;0
1974;0
1975;0
1976;0
1977;0
1978;0
1979;0
1980;0
1981;0
1982;211
1983;264
1984;41
1985;33
1986;0
1987;0
1988;151
1989;96
1990;191
1991;93
1992;245
1993;39
1994;0
1995;36
1996;105
1997;69
1998;46
1999;0
2000;30
2001;0
2002;0
2003;55
2004;34
2005;54
