årstal;antal
2006;6348
2007;4500
2008;3339
2009;4090
2010;3935
2011;4550
2012;3571
2013;3707
2014;3407
2015;3912
2016;2698
2017;2851
2018;2489
2019;2210
2020;3936
2021;3449
2022;2793
