årstal;antal
2006;2076
2007;1916
2008;1513
2009;1819
2010;1675
2011;1859
2012;1799
2013;2434
2014;1943
2015;2618
2016;2298
2017;1321
2018;2231
2019;1527
2020;2000
2021;2070
2022;1444
