årstal;antal
2006;1728
2007;1783
2008;1584
2009;1786
2010;2230
2011;1617
2012;1370
2013;1639
2014;1947
2015;1663
2016;1514
2017;1137
2018;1258
2019;1078
2020;1081
2021;720
2022;896
