årstal;antal
2006;1278
2007;1274
2008;1145
2009;1157
2010;1077
2011;762
2012;1057
2013;771
2014;770
2015;1027
2016;1075
2017;835
2018;750
2019;801
2020;713
2021;403
2022;547
