årstal;antal
1968;1995
1969;2892
1970;1985
1971;1965
1972;1718
1973;2433
1974;2028
1975;2524
1976;2157
1977;2106
1978;1689
1979;896
1980;1216
1981;1826
1982;1541
1983;1642
1984;912
1985;751
1986;452
1987;521
1988;474
1989;623
1990;803
1991;769
1992;702
1993;724
1994;452
1995;841
1996;483
1997;458
1998;435
1999;602
2000;646
2001;771
2002;820
2003;762
2004;1082
2005;630
