årstal;antal
1952;0
1953;0
1954;0
1955;68
1956;57
1957;100
1958;63
1959;65
1960;62
1961;47
1962;82
1963;45
1964;45
1965;88
1966;190
1967;88
1968;108
1969;88
1970;151
1971;80
1972;106
1973;96
1974;112
1975;166
1976;140
1977;191
1978;139
1979;73
1980;78
1981;79
1982;91
1983;60
1984;98
1985;70
1986;74
1987;47
1988;72
1989;56
1990;37
1991;12
1992;42
1993;8
