årstal;antal
2006;4931
2007;4965
2008;4471
2009;4289
2010;3883
2011;3699
2012;3649
2013;4042
2014;4130
2015;3485
2016;4048
2017;3018
2018;4131
2019;3321
2020;4281
2021;4411
2022;4433
