årstal;antal
2006;14227
2007;13857
2008;12011
2009;12340
2010;11817
2011;11504
2012;11421
2013;10314
2014;11084
2015;9880
2016;10870
2017;9904
2018;9312
2019;9703
2020;9941
2021;8829
2022;8044
