årstal;antal
2006;5716
2007;4176
2008;4574
2009;11330
2010;8502
2011;3109
2012;5078
2013;4439
2014;4060
2015;4575
2016;3611
2017;2549
2018;2405
2019;2093
2020;4565
2021;3874
2022;2651
