årstal;antal
2006;1572
2007;2593
2008;2479
2009;3184
2010;2355
2011;692
2012;4801
2013;356
2014;1641
2015;2080
2016;1789
2017;984
2018;1030
2019;1114
2020;413
2021;540
2022;236
