årstal;antal
2006;18993
2007;19291
2008;18592
2009;22678
2010;20329
2011;21225
2012;20916
2013;19176
2014;22585
2015;19224
2016;18493
2017;18590
2018;17791
2019;16680
2020;20029
2021;18889
2022;16188
