årstal;antal
2006;1092
2007;845
2008;702
2009;552
2010;1349
2011;1224
2012;860
2013;609
2014;821
2015;915
2016;851
2017;1020
2018;1250
2019;1219
2020;1377
2021;1008
2022;797
