årstal;antal
2006;1427
2007;1582
2008;1698
2009;1730
2010;1740
2011;1696
2012;1541
2013;1677
2014;1616
2015;1432
2016;1371
2017;1180
2018;1134
2019;1039
2020;1073
2021;912
2022;903
