årstal;antal
2006;3062
2007;3517
2008;3731
2009;3357
2010;4228
2011;3753
2012;4179
2013;3312
2014;3033
2015;3974
2016;2969
2017;2410
2018;3083
2019;4283
2020;3440
2021;2878
2022;2819
