årstal;antal
2006;4180
2007;4128
2008;5086
2009;6177
2010;6264
2011;6793
2012;8580
2013;8834
2014;12172
2015;8818
2016;13526
2017;9769
2018;10236
2019;8896
2020;12005
2021;7126
2022;6832
