årstal;antal
2006;49509
2007;54719
2008;51986
2009;55702
2010;55574
2011;54421
2012;56470
2013;51886
2014;61477
2015;57139
2016;56762
2017;51633
2018;51905
2019;52627
2020;49361
2021;48296
2022;43082
