årstal;antal
2006;5552
2007;5517
2008;5457
2009;5623
2010;5355
2011;5370
2012;6353
2013;4995
2014;4132
2015;4338
2016;3781
2017;4430
2018;4866
2019;4264
2020;5543
2021;5499
2022;5517
