årstal;antal
2006;1565
2007;1229
2008;1021
2009;1032
2010;1175
2011;582
2012;646
2013;1346
2014;1358
2015;1114
2016;561
2017;414
2018;564
2019;300
2020;522
2021;936
2022;134
