årstal;antal
2006;2138
2007;2084
2008;1800
2009;1573
2010;1486
2011;1466
2012;1527
2013;1597
2014;1364
2015;1309
2016;1338
2017;1169
2018;1266
2019;1069
2020;1140
2021;901
2022;785
