årstal;antal
2006;2103
2007;2057
2008;2188
2009;2269
2010;1913
2011;1998
2012;2023
2013;1919
2014;1972
2015;1895
2016;1950
2017;1761
2018;1734
2019;1638
2020;1532
2021;1445
2022;1536
