årstal;antal
2006;51740
2007;55100
2008;52920
2009;61953
2010;58659
2011;57911
2012;58897
2013;52745
2014;55850
2015;55266
2016;53561
2017;51089
2018;48642
2019;48343
2020;42068
2021;41329
2022;40385
