årstal;antal
2006;4139
2007;3794
2008;5505
2009;3681
2010;4271
2011;5399
2012;4282
2013;3783
2014;4263
2015;3797
2016;3420
2017;2606
2018;4674
2019;2619
2020;3633
2021;2923
2022;2931
