årstal;antal
2006;3292
2007;3085
2008;3311
2009;2298
2010;2464
2011;2250
2012;2084
2013;2020
2014;2457
2015;1561
2016;1282
2017;989
2018;944
2019;957
2020;1123
2021;619
2022;70
