årstal;antal
2006;7408
2007;7568
2008;6277
2009;6789
2010;7060
2011;6380
2012;6191
2013;4843
2014;6018
2015;4930
2016;4614
2017;4241
2018;3602
2019;3110
2020;3156
2021;3656
2022;3806
