årstal;antal
2006;6458
2007;7666
2008;7074
2009;6955
2010;7668
2011;8338
2012;9230
2013;7739
2014;8218
2015;8761
2016;10202
2017;10469
2018;10520
2019;9891
2020;10986
2021;8768
2022;8898
