årstal;antal
1952;0
1953;0
1954;0
1955;972
1956;474
1957;1576
1958;885
1959;528
1960;392
1961;552
1962;312
1963;342
1964;333
1965;474
1966;360
1967;231
1968;290
1969;228
1970;109
1971;113
1972;67
1973;77
1974;56
1975;124
1976;90
1977;148
1978;93
1979;100
1980;69
1981;84
1982;58
1983;51
1984;70
1985;82
1986;49
1987;47
1988;30
1989;5
1990;6
1991;8
1992;0
1993;3
