årstal;antal
1952;0
1953;0
1954;0
1955;0
1956;0
1957;0
1958;0
1959;0
1960;0
1961;0
1962;7
1963;96
1964;0
1965;1
1966;8
1967;0
1968;11
1969;28
1970;12
1971;8
1972;38
1973;5
1974;5
1975;80
1976;81
1977;9
1978;103
1979;5
1980;7
1981;10
1982;20
1983;14
1984;11
1985;13
1986;8
1987;17
1988;16
1989;20
1990;6
1991;6
1992;138
1993;4
1994;17
1995;23
1996;24
1997;21
1998;21
1999;17
2000;5
2001;1
2002;55
2003;4
2004;52
2005;4
