årstal;antal
2006;2149
2007;1099
2008;1200
2009;2794
2010;1918
2011;1163
2012;1315
2013;1072
2014;2098
2015;1580
2016;873
2017;1183
2018;645
2019;587
2020;1149
2021;549
2022;542
