årstal;antal
1952;0
1953;0
1954;0
1955;512
1956;407
1957;532
1958;341
1959;432
1960;300
1961;351
1962;189
1963;212
1964;323
1965;213
1966;124
1967;148
1968;184
1969;168
1970;175
1971;239
1972;212
1973;259
1974;187
1975;209
1976;147
1977;207
1978;123
1979;133
1980;136
1981;159
1982;143
